最热图片地址,最热热度,最热歌曲名,最热来自,最热类型,最新图片地址,最新热度,最新歌曲名,最新来自,最新类型
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/e1d3470bd83cbe0de0d54f95a4a2458d.jpg@s_1,w_300,h_300",4万,愿你出走半生，归来仍是少年,by , 周截棍的双杰伦,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/e1d3470bd83cbe0de0d54f95a4a2458d.jpg@s_1,w_300,h_300",4万,愿你出走半生，归来仍是少年,by , 周截棍的双杰伦
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/94f47132dd0d618fa35123b827ce86e6.jpg@s_1,w_300,h_300",2万,将情愫编织成曼妙的旋律,by , 麦芽糖糖,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/94f47132dd0d618fa35123b827ce86e6.jpg@s_1,w_300,h_300",2万,将情愫编织成曼妙的旋律,by , 麦芽糖糖
"http://business.cdn.qianqian.com/qianqian/pic/bos_client_e08b06717e2aa338f598e36e23be57e3.jpg@s_1,w_300,h_300",36万,在最美好的时光遇见你,by , 爱听黑炮的兔子哥,"http://business.cdn.qianqian.com/qianqian/pic/bos_client_e08b06717e2aa338f598e36e23be57e3.jpg@s_1,w_300,h_300",36万,在最美好的时光遇见你,by , 爱听黑炮的兔子哥
"http://musicugc.qianqian.com/ugcdiy/pic/d227309ccf062aaec0bd4f83863e61d0.jpg@s_1,w_300,h_300",38万,那些年大火的手机铃声,by , 弱水悠悠,"http://musicugc.qianqian.com/ugcdiy/pic/d227309ccf062aaec0bd4f83863e61d0.jpg@s_1,w_300,h_300",38万,那些年大火的手机铃声,by , 弱水悠悠
"http://hiphotos.qianqian.com/ting/pic/item/8326cffc1e178a82db88d6acf203738da977e802.jpg@s_1,w_300,h_300",35万,有爱也要任性,by , 太合音乐人,"http://hiphotos.qianqian.com/ting/pic/item/8326cffc1e178a82db88d6acf203738da977e802.jpg@s_1,w_300,h_300",35万,有爱也要任性,by , 太合音乐人
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/9d6542661b4fdfab294d9b20f42d6445.jpg@s_1,w_300,h_300",4万,你那么孤独，却偏说一个人很好,by , 我是你的小宝宝,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/9d6542661b4fdfab294d9b20f42d6445.jpg@s_1,w_300,h_300",4万,你那么孤独，却偏说一个人很好,by , 我是你的小宝宝
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/027c4190f655b8bd6620707b0e12a666.jpg@s_1,w_300,h_300",17万,不会唱歌的演员不是好明星,by , 繁花过眼开一季,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/027c4190f655b8bd6620707b0e12a666.jpg@s_1,w_300,h_300",17万,不会唱歌的演员不是好明星,by , 繁花过眼开一季
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/747c7cfb87291e1683649b7b76172506.jpg@s_1,w_300,h_300",4万,哪有那么多如果？这里呀~,by , 当我想你的那一秒,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/747c7cfb87291e1683649b7b76172506.jpg@s_1,w_300,h_300",4万,哪有那么多如果？这里呀~,by , 当我想你的那一秒
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/90ca148e591ee52574965cc33f4a8d2b.jpg@s_1,w_300,h_300",9998,每个暗夜下的我们都是另一个人,by , 洛萌喵喵,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/90ca148e591ee52574965cc33f4a8d2b.jpg@s_1,w_300,h_300",9998,每个暗夜下的我们都是另一个人,by , 洛萌喵喵
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/5140756da9e27c956bd649fa54b7237c.jpg@s_1,w_300,h_300",2万,给你一块薄荷糖,by , 熊本boy,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/5140756da9e27c956bd649fa54b7237c.jpg@s_1,w_300,h_300",2万,给你一块薄荷糖,by , 熊本boy
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/3e938309bd78b9a2b7627f6e73b95255.jpg@s_1,w_300,h_300",3万,句句情深的诗意民谣,by , 你妹是个好姑娘,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/3e938309bd78b9a2b7627f6e73b95255.jpg@s_1,w_300,h_300",3万,句句情深的诗意民谣,by , 你妹是个好姑娘
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/be06b523942c9b286870908e63a682dc.jpg@s_1,w_300,h_300",9万,这个夏天，那些最走心的影视插曲,by , 洛萌喵喵,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/be06b523942c9b286870908e63a682dc.jpg@s_1,w_300,h_300",9万,这个夏天，那些最走心的影视插曲,by , 洛萌喵喵
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/57cfc83f137383c6d8c08d7a3a15c7b9.jpg@s_1,w_300,h_300",20万,让音乐撞见你的心事,by , 带着音乐去旅行,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/57cfc83f137383c6d8c08d7a3a15c7b9.jpg@s_1,w_300,h_300",20万,让音乐撞见你的心事,by , 带着音乐去旅行
"http://hiphotos.qianqian.com/ting/pic/item/d439b6003af33a87cbe1000dc05c10385343b51c.jpg@s_1,w_300,h_300",48万,唱尽夏雨天的情愁,by , 太合音乐人,"http://hiphotos.qianqian.com/ting/pic/item/d439b6003af33a87cbe1000dc05c10385343b51c.jpg@s_1,w_300,h_300",48万,唱尽夏雨天的情愁,by , 太合音乐人
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/36f58bb867b49f5081263b2b575de4f2.jpg@s_1,w_300,h_300",1万,不能跟情人说的话就对死党说,by , 洛萌喵喵,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/36f58bb867b49f5081263b2b575de4f2.jpg@s_1,w_300,h_300",1万,不能跟情人说的话就对死党说,by , 洛萌喵喵
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/83d1e81f52fe4d6cfeb2099781f9125f.jpg@s_1,w_300,h_300",5万,华语情歌，秋日里的小浪漫,by , 人字健人,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/83d1e81f52fe4d6cfeb2099781f9125f.jpg@s_1,w_300,h_300",5万,华语情歌，秋日里的小浪漫,by , 人字健人
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/5389392522a544d5e1bf080260dfd06e.jpg@s_1,w_300,h_300",8万,秋意渐凉，倾听暖心女声,by , 当我想你的那一秒,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/5389392522a544d5e1bf080260dfd06e.jpg@s_1,w_300,h_300",8万,秋意渐凉，倾听暖心女声,by , 当我想你的那一秒
"http://musicugc.qianqian.com/ugcdiy/pic/d81a95fa11e93eb5671c3dd74f1e9cfe.jpg@s_1,w_300,h_300",20万,聆听网络情歌中的伤感味道,by , 风一样的小汉子,"http://musicugc.qianqian.com/ugcdiy/pic/d81a95fa11e93eb5671c3dd74f1e9cfe.jpg@s_1,w_300,h_300",20万,聆听网络情歌中的伤感味道,by , 风一样的小汉子
"http://musicugc.qianqian.com/ugcdiy/pic/01618c022da37f7233d95aaa5a720ffe.jpg@s_1,w_300,h_300",5万,旅行之前，让耳朵先到目的地,by , 带着音乐去旅行,"http://musicugc.qianqian.com/ugcdiy/pic/01618c022da37f7233d95aaa5a720ffe.jpg@s_1,w_300,h_300",5万,旅行之前，让耳朵先到目的地,by , 带着音乐去旅行
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/f659001650284f00a007e4cadf7ee059.jpg@s_1,w_300,h_300",4万,如果可以靠近一点点..,by , 只吃胡萝卜,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/f659001650284f00a007e4cadf7ee059.jpg@s_1,w_300,h_300",4万,如果可以靠近一点点..,by , 只吃胡萝卜
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/9452b315b3af8490ba0a0abff201e0e6.jpg@s_1,w_300,h_300",3万,不管怎样，我都喜欢你呀,by , 当我想你的那一秒,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/9452b315b3af8490ba0a0abff201e0e6.jpg@s_1,w_300,h_300",3万,不管怎样，我都喜欢你呀,by , 当我想你的那一秒
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/ff4292d2ae354d0fd770eccfe0f4eb73.jpg@s_1,w_300,h_300",12万,不可言说的秘密,by , 陈楚生,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/ff4292d2ae354d0fd770eccfe0f4eb73.jpg@s_1,w_300,h_300",12万,不可言说的秘密,by , 陈楚生
"http://business.cdn.qianqian.com/qianqian/pic/bos_client_ff92636540c66e7a5e90c86899588da8.jpg@s_1,w_300,h_300",28万,那些创作才子们的音乐梦想,by , 我装个比怎么了,"http://business.cdn.qianqian.com/qianqian/pic/bos_client_ff92636540c66e7a5e90c86899588da8.jpg@s_1,w_300,h_300",28万,那些创作才子们的音乐梦想,by , 我装个比怎么了
"http://ugcpic.qianqian.com/ugcdiy/pic/bos_ugcclient_1473837234e1c93d001462ea5d074e029932d6aae9.jpg@s_1,w_300,h_300",10万,致郁音符，百无一用是深情,by , 玉曲宵风,"http://ugcpic.qianqian.com/ugcdiy/pic/bos_ugcclient_1473837234e1c93d001462ea5d074e029932d6aae9.jpg@s_1,w_300,h_300",10万,致郁音符，百无一用是深情,by , 玉曲宵风
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/718451c93970d8095b74923c8dd737ef.jpg@s_1,w_300,h_300",7万,舒缓你疲惫身心的华语女声,by , 神奇的二哈,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/718451c93970d8095b74923c8dd737ef.jpg@s_1,w_300,h_300",7万,舒缓你疲惫身心的华语女声,by , 神奇的二哈
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/dd345ce6f32af0cedfce790b4d68327c.jpg@s_1,w_300,h_300",6万,星星都到齐了，你还不来吗,by , super悟空,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/dd345ce6f32af0cedfce790b4d68327c.jpg@s_1,w_300,h_300",6万,星星都到齐了，你还不来吗,by , super悟空
"http://business.cdn.qianqian.com/qianqian/pic/bos_client_c6b4947de151a8920756d294e4cea949.jpg@s_1,w_300,h_300",2935,高考 一场特殊的成人礼,by , 我装个比怎么了,"http://business.cdn.qianqian.com/qianqian/pic/bos_client_c6b4947de151a8920756d294e4cea949.jpg@s_1,w_300,h_300",2935,高考 一场特殊的成人礼,by , 我装个比怎么了
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/76ecdde0e0b11ba510ca2a4d5f1fb99c.jpg@s_1,w_300,h_300",10万,一生的深情都赋予你,by , icon迷妹,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/76ecdde0e0b11ba510ca2a4d5f1fb99c.jpg@s_1,w_300,h_300",10万,一生的深情都赋予你,by , icon迷妹
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/8b4f6350873da040eb62d75cfe4ad531.jpg@s_1,w_300,h_300",6万,搭配这些歌元宵更甜糯,by , 我是你的小宝宝,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/8b4f6350873da040eb62d75cfe4ad531.jpg@s_1,w_300,h_300",6万,搭配这些歌元宵更甜糯,by , 我是你的小宝宝
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/1e8bd7eb7df597eeaedc2127a5174d31.jpg@s_1,w_300,h_300",2万,为了理想奔波，为了爱情奋斗,by , 只吃胡萝卜,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/1e8bd7eb7df597eeaedc2127a5174d31.jpg@s_1,w_300,h_300",2万,为了理想奔波，为了爱情奋斗,by , 只吃胡萝卜
"http://business.cdn.qianqian.com/qianqian/pic/bos_client_6d3b4eb0749343fb01e76ad81927f3cf.jpg@s_1,w_300,h_300",7万,我在你眼里，看到了一个世界,by , 带着音乐去旅行,"http://business.cdn.qianqian.com/qianqian/pic/bos_client_6d3b4eb0749343fb01e76ad81927f3cf.jpg@s_1,w_300,h_300",7万,我在你眼里，看到了一个世界,by , 带着音乐去旅行
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/2fc77cb50120df5ec22f1679dc210af3.jpg@s_1,w_300,h_300",3万,理想和现实的自我纠缠,by , 多的是气质,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/2fc77cb50120df5ec22f1679dc210af3.jpg@s_1,w_300,h_300",3万,理想和现实的自我纠缠,by , 多的是气质
"http://hiphotos.qianqian.com/ting/pic/item/37d3d539b6003af35e9c1bba332ac65c1138b6c2.jpg@s_1,w_300,h_300",28万,向来缘浅，奈何情深,by , 千千音乐,"http://hiphotos.qianqian.com/ting/pic/item/37d3d539b6003af35e9c1bba332ac65c1138b6c2.jpg@s_1,w_300,h_300",28万,向来缘浅，奈何情深,by , 千千音乐
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/49c0acf9edabeff9fc364abcd49b26f1.jpg@s_1,w_300,h_300",14万,"愿漂泊的人都有酒喝,愿孤独的人都会唱歌",by , 企鹅老大,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/49c0acf9edabeff9fc364abcd49b26f1.jpg@s_1,w_300,h_300",14万,"愿漂泊的人都有酒喝,愿孤独的人都会唱歌",by , 企鹅老大
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/420789fce1665f57791365b985e30f66.jpg@s_1,w_300,h_300",14万,把你藏在每一首歌里,by , Tai乐之声,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/420789fce1665f57791365b985e30f66.jpg@s_1,w_300,h_300",14万,把你藏在每一首歌里,by , Tai乐之声
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/104642f3975d4caf418272f8a8ad6754.jpg@s_1,w_300,h_300",8万,给生活加一束励志的光,by , 电影怪蜀黍,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/104642f3975d4caf418272f8a8ad6754.jpg@s_1,w_300,h_300",8万,给生活加一束励志的光,by , 电影怪蜀黍
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/a247b3928c3291b81d770bf14ddc2637.jpg@s_1,w_300,h_300",9万,那些经常为影视剧献声的金嗓们！,by , icon迷妹,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/a247b3928c3291b81d770bf14ddc2637.jpg@s_1,w_300,h_300",9万,那些经常为影视剧献声的金嗓们！,by , icon迷妹
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/c7bbbd317a0e92953284ad737319bc5e.jpg@s_1,w_300,h_300",15万,民谣里回忆我们爱过的姑娘,by , 黑金时代,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/c7bbbd317a0e92953284ad737319bc5e.jpg@s_1,w_300,h_300",15万,民谣里回忆我们爱过的姑娘,by , 黑金时代
"http://musicugc.qianqian.com/ugcdiy/pic/75178cd157ff7e5871ffd935aa6d4a1a.jpg@s_1,w_300,h_300",13万,甜蜜对唱，你与我的小确幸,by , 洛萌喵喵,"http://musicugc.qianqian.com/ugcdiy/pic/75178cd157ff7e5871ffd935aa6d4a1a.jpg@s_1,w_300,h_300",13万,甜蜜对唱，你与我的小确幸,by , 洛萌喵喵
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/9b4b7311f49cc9c8d942caaedd4f92b9.jpg@s_1,w_300,h_300",4万,疗愈男声，深情温柔,by , 黑金时代,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/9b4b7311f49cc9c8d942caaedd4f92b9.jpg@s_1,w_300,h_300",4万,疗愈男声，深情温柔,by , 黑金时代
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/05dde60374cda833b87f35667e5f75db.jpg@s_1,w_300,h_300",6万,递给你一封爱的情书,by , 人字健人,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/05dde60374cda833b87f35667e5f75db.jpg@s_1,w_300,h_300",6万,递给你一封爱的情书,by , 人字健人
"http://hiphotos.qianqian.com/ting/pic/item/64380cd7912397dd121a1bf05b82b2b7d1a287e7.jpg@s_1,w_300,h_300",38万,夏至夏末,by , 千千音乐,"http://hiphotos.qianqian.com/ting/pic/item/64380cd7912397dd121a1bf05b82b2b7d1a287e7.jpg@s_1,w_300,h_300",38万,夏至夏末,by , 千千音乐
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/66d7dca4b50ade382a6707ad50a4ec5b.jpg@s_1,w_300,h_300",7万,听一场动物圈的音乐会,by , 歌单实验室,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/66d7dca4b50ade382a6707ad50a4ec5b.jpg@s_1,w_300,h_300",7万,听一场动物圈的音乐会,by , 歌单实验室
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/32f42c1188d3e5a1392efaba1ceaf4ca.jpg@s_1,w_300,h_300",3万,致郁向，我们的距离有多远,by , 你妹是个好姑娘,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/32f42c1188d3e5a1392efaba1ceaf4ca.jpg@s_1,w_300,h_300",3万,致郁向，我们的距离有多远,by , 你妹是个好姑娘
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/ad71c99e25217bf4de22615b1821473b.jpg@s_1,w_300,h_300",2万,说唱歌手是流浪的街头诗人,by , 电影怪蜀黍,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/ad71c99e25217bf4de22615b1821473b.jpg@s_1,w_300,h_300",2万,说唱歌手是流浪的街头诗人,by , 电影怪蜀黍
"http://musicugc.qianqian.com/ugcdiy/pic/585468e23ce79742016f5d95e5c2c919.jpg@s_1,w_300,h_300",41万,2017年度热门歌曲Top100,by , 歌单实验室,"http://musicugc.qianqian.com/ugcdiy/pic/585468e23ce79742016f5d95e5c2c919.jpg@s_1,w_300,h_300",41万,2017年度热门歌曲Top100,by , 歌单实验室
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/0c9f554b0023cb0db4750b9b9559a3a1.jpg@s_1,w_300,h_300",2万,青春  行走在理想和自由,by , 你妹是个好姑娘,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/0c9f554b0023cb0db4750b9b9559a3a1.jpg@s_1,w_300,h_300",2万,青春  行走在理想和自由,by , 你妹是个好姑娘
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/da6202afedadc84350fe9eb2a045f83c.jpg@s_1,w_300,h_300",4万,青春，难免会留下一些伤疤,by , 勒布朗C梅西,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/da6202afedadc84350fe9eb2a045f83c.jpg@s_1,w_300,h_300",4万,青春，难免会留下一些伤疤,by , 勒布朗C梅西
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/7982cfdcc162999905780bcd58dea4f4.jpg@s_1,w_300,h_300",11万,惊艳耳朵的华语优质女声,by , 人字健人,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/7982cfdcc162999905780bcd58dea4f4.jpg@s_1,w_300,h_300",11万,惊艳耳朵的华语优质女声,by , 人字健人
"http://musicugc.qianqian.com/ugcdiy/pic/c761269b632bf8f35c4eba2de492deea.jpg@s_1,w_300,h_300",14万,【网络】那段悲伤，想隐藏却欲盖弥彰,by , icon迷妹,"http://musicugc.qianqian.com/ugcdiy/pic/c761269b632bf8f35c4eba2de492deea.jpg@s_1,w_300,h_300",14万,【网络】那段悲伤，想隐藏却欲盖弥彰,by , icon迷妹
"http://musicugc.qianqian.com/ugcdiy/pic/d7fe0126a66b59114fb25e138758f8f9.jpg@s_1,w_300,h_300",6万,"感情就像澡泽地,越用力陷得越深",by , 企鹅老大,"http://musicugc.qianqian.com/ugcdiy/pic/d7fe0126a66b59114fb25e138758f8f9.jpg@s_1,w_300,h_300",6万,"感情就像澡泽地,越用力陷得越深",by , 企鹅老大
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/9af3ef9e02ad4e7ef98726ca069b800c.jpg@s_1,w_300,h_300",3万,华语|有你在才是春天该有的模样,by , 我是你的小宝宝,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/9af3ef9e02ad4e7ef98726ca069b800c.jpg@s_1,w_300,h_300",3万,华语|有你在才是春天该有的模样,by , 我是你的小宝宝
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/8bbf99fc473031a5b1ed78aa0b335873.jpg@s_1,w_300,h_300",3万,心里总有一个位置留给家乡,by , 企鹅老大,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/8bbf99fc473031a5b1ed78aa0b335873.jpg@s_1,w_300,h_300",3万,心里总有一个位置留给家乡,by , 企鹅老大
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/c52e339fd69f85e94fa94dd00ff89d54.jpg@s_1,w_300,h_300",9万,一颗飘浮不定的心无人能懂,by , 当我想你的那一秒,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/c52e339fd69f85e94fa94dd00ff89d54.jpg@s_1,w_300,h_300",9万,一颗飘浮不定的心无人能懂,by , 当我想你的那一秒
"http://hiphotos.qianqian.com/ting/pic/item/2fdda3cc7cd98d10b9808559273fb80e7bec9006.jpg@s_1,w_300,h_300",24万,八月好歌大盘点,by , 太合音乐人,"http://hiphotos.qianqian.com/ting/pic/item/2fdda3cc7cd98d10b9808559273fb80e7bec9006.jpg@s_1,w_300,h_300",24万,八月好歌大盘点,by , 太合音乐人
"http://business.cdn.qianqian.com/qianqian/pic/bos_client_d5aec6ab5b94a764771fee066fae30c7.jpg@s_1,w_300,h_300",20万,笑容打败困难，音乐战胜所有,by , 我装个比怎么了,"http://business.cdn.qianqian.com/qianqian/pic/bos_client_d5aec6ab5b94a764771fee066fae30c7.jpg@s_1,w_300,h_300",20万,笑容打败困难，音乐战胜所有,by , 我装个比怎么了
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/7c9f638b7530fa4a89f163cbfc4a991a.jpg@s_1,w_300,h_300",5万,空气中弥漫着荷尔蒙的香味,by , 你妹是个好姑娘,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/7c9f638b7530fa4a89f163cbfc4a991a.jpg@s_1,w_300,h_300",5万,空气中弥漫着荷尔蒙的香味,by , 你妹是个好姑娘
"http://musicugc.qianqian.com/ugcdiy/pic/ec954a7b3c8b7996c7e4e50841573a00.jpg@s_1,w_300,h_300",13万,听完这些歌，我要去追剧了,by , 看不惯我就来打我啊,"http://musicugc.qianqian.com/ugcdiy/pic/ec954a7b3c8b7996c7e4e50841573a00.jpg@s_1,w_300,h_300",13万,听完这些歌，我要去追剧了,by , 看不惯我就来打我啊
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/5e765de95bf8dadfa93300ac6783b85b.jpg@s_1,w_300,h_300",2万,中文说唱｜写下你的梦你的喜怒哀乐,by , 太合音乐人,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/5e765de95bf8dadfa93300ac6783b85b.jpg@s_1,w_300,h_300",2万,中文说唱｜写下你的梦你的喜怒哀乐,by , 太合音乐人
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/b722727c09cc0650b806c2782abd08ec.jpg@s_1,w_300,h_300",8万,故事该怎么上演，才不会有分离,by , 我还是个宝宝,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/b722727c09cc0650b806c2782abd08ec.jpg@s_1,w_300,h_300",8万,故事该怎么上演，才不会有分离,by , 我还是个宝宝
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/9071bd61a4c6f1bfd4c67cbd187b5adc.jpg@s_1,w_300,h_300",21万,那些磁带陪伴的岁月 ,by , icon迷妹,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/9071bd61a4c6f1bfd4c67cbd187b5adc.jpg@s_1,w_300,h_300",21万,那些磁带陪伴的岁月 ,by , icon迷妹
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/53c6749a2594c2d7f1f321c7de0428e3.jpg@s_1,w_300,h_300",6万,华语无前奏，唱进你的心,by , 熊本boy,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/53c6749a2594c2d7f1f321c7de0428e3.jpg@s_1,w_300,h_300",6万,华语无前奏，唱进你的心,by , 熊本boy
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/347453499e789f7ffd99aa9e329fe900.jpg@s_1,w_300,h_300",6万,早教，陪宝宝变聪明,by , 泡泡芭比糖,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/347453499e789f7ffd99aa9e329fe900.jpg@s_1,w_300,h_300",6万,早教，陪宝宝变聪明,by , 泡泡芭比糖
"http://musicugc.qianqian.com/ugcdiy/pic/735d21aeee7277cfe6f0cde6ed4032a0.jpg@s_1,w_300,h_300",5万,关于友情，我想这样诠释,by , 熊本boy,"http://musicugc.qianqian.com/ugcdiy/pic/735d21aeee7277cfe6f0cde6ed4032a0.jpg@s_1,w_300,h_300",5万,关于友情，我想这样诠释,by , 熊本boy
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/c4a44239dea87d1589c7711cafc10612.jpg@s_1,w_300,h_300",5万,从歌名渗进歌曲的美好意境,by , 你妹是个好姑娘,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/c4a44239dea87d1589c7711cafc10612.jpg@s_1,w_300,h_300",5万,从歌名渗进歌曲的美好意境,by , 你妹是个好姑娘
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/30e152aabd9b77cb9d7b6ad57862d619.jpg@s_1,w_300,h_300",5万,华语|情之一字，难破又难懂,by , 爱吃饭团的小泽泽,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/30e152aabd9b77cb9d7b6ad57862d619.jpg@s_1,w_300,h_300",5万,华语|情之一字，难破又难懂,by , 爱吃饭团的小泽泽
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/dcaa6c28cf1ce8168e2cacd3c47c90c7.jpg@s_1,w_300,h_300",4万,就这样离开了你的世界,by , icon迷妹,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/dcaa6c28cf1ce8168e2cacd3c47c90c7.jpg@s_1,w_300,h_300",4万,就这样离开了你的世界,by , icon迷妹
"http://musicugc.qianqian.com/ugcdiy/pic/74bba2d57ae4305d160575a5192fbe2a.jpg@s_1,w_300,h_300",8万,难忘快乐的小学生活,by , 多的是气质,"http://musicugc.qianqian.com/ugcdiy/pic/74bba2d57ae4305d160575a5192fbe2a.jpg@s_1,w_300,h_300",8万,难忘快乐的小学生活,by , 多的是气质
